OBJECTID_1,GEOID,NAMELSAD,ALAND,AWATER,INTPTLAT,INTPTLON,OBJECTID,FIPS,County_Name,Percent_Pop__25_3,Percent_Pop__100_20,Percent_Pop__Fiber,Up_Down_Ratio,Hhld__Density,Percent_Age_Home,Percent_Pop__No_Prov_,Percent_Pop__DSL_Only,Availability,Percent_Bbnd__Sub,Percent_Ages_18_34,Percent_Bach_,Percent_Hhlds__Children,Percent_Work_from_home,Percent_Ages_65_and_over,Percent_No_Int__Access,Percent_No_Comp__Devices,Percent_Poverty,Percent_Disability,Percent_Lim__English,Adoption,YEAR,Shape__Area,Shape__Length
513,37049961302,Census Tract 9613.02,35552335,0,+34.8607675,-76.8418644,399,37049961302,Craven,100,100,0,0.125,156.336756758942,3.69230769230769,0,0,81.1899800025859,76.3440860215054,34.1765526866713,16.8705035971223,39.8784478728378,2.85330647868412,5.46057222609909,8.60215053763441,3.69331463300608,19.7706171490989,15.0550086855819,0,49.5028957014483,2017,382600894.850037,102143.62532089
514,37051000500,Census Tract 5,4407773,0,+35.0251483,-78.9012114,402,37051000500,Cumberland,100,100,0.861715223635618,0.125,533.88512664275,0.758293838862559,0,0,81.3311290285215,44.7629547960309,23.0669546436285,11.3346747149564,26.5711135611907,0.726744186046512,14.5140388768898,45.6449834619625,29.3274531422271,45.9611231101512,27.0979020979021,1.65380374862183,13.2245967584789,2017,47433348.2268677,37930.5435148509
515,37051000600,Census Tract 6,5073645,65038,+35.0338460,-78.9166025,403,37051000600,Cumberland,100,100,5.84324702589223,0.125,1248.63128908796,0.461483848065318,0,0,82.8372200358927,67.7023712183156,26.5783744557329,34.5672959058593,25.306623058054,5.18201284796574,22.5689404934688,18.6426819296811,13.3278822567457,19.356039456542,20.9888236408411,1.43090760425184,34.9544183112056,2017,55298775.5546875,32293.6861806672
516,37051003700,Census Tract 37,163621930,1852603,+35.2010072,-78.8264029,463,37051003700,Cumberland,93.2297734627832,90.0711974110032,0,0.125,39.8418017007298,4.01940401940402,0.0388349514563107,9.88996763754045,78.1793280406041,70.583564906709,18.6725537672696,34.3684431389005,37.7530766177054,1.9281914893617,13.3741632246119,11.5125049622866,9.3290988487495,13.1650652516851,16.8003565062389,0,43.1511296136236,2017,1780693215.0437,233351.948433308
517,37051000701,Census Tract 7.01,6361761,28801,+35.0527315,-78.9350377,404,37051000701,Cumberland,100,100,8.92281594571671,0.08,908.204638302155,1.07185391028186,0,0,82.5426604611281,66.6666666666667,14.3565265283642,53.8583509513742,28.7899235267656,3.82003395585739,22.6546722966771,17.1839856050382,15.114709851552,11.5109234440977,14.7553231228988,2.83400809716599,37.4759381518181,2017,68770434.4265137,35280.1496028528
518,37051003312,Census Tract 33.12,4764320,0,+35.0652943,-79.0573539,452,37051003312,Cumberland,100,100,3.26132404181185,0.0833333333333333,1392.39066248161,3.57022566520714,0,0,82.9356293938439,82.7910623284986,30.6727135298564,24.1183431952663,37.985103880831,1.04928457869634,8.91912320483749,6.86005488043904,6.50725205801646,17.2919818456884,14.5365053322395,2.35201881615053,46.9896990434434,2017,51269995.0269775,35561.4592172215
519,37051000702,Census Tract 7.02,3512177,131551,+35.0437795,-78.9113764,405,37051000702,Cumberland,100,100,9.97955010224949,0.125,741.855740687448,0,0,0,82.5789459243884,66.10337972167,13.607188703466,54.354178842782,22.8628230616302,8.48167539267016,26.7436884895165,20.2783300198807,13.6182902584493,14.2918271287976,14.4097222222222,1.39165009940358,37.6159222331456,2017,39211092.020874,35391.0291017688
520,37051002402,Census Tract 24.02,4696047,46035,+35.1071809,-78.9175357,427,37051002402,Cumberland,100,100,3.64942528735632,0.125,959.747605235393,0.699650174912544,0,0,82.2257748418006,53.3295063145809,39.911061700945,19.8681732580038,22.9047072330654,5.01750291715286,8.72707059477487,26.6360505166475,12.0551090700344,30.7115063924402,16.4134644027405,2.81285878300804,35.2732178318348,2017,51030441.1852417,35916.9765840051
521,37051000800,Census Tract 8,2576726,0,+35.0601780,-78.8960324,406,37051000800,Cumberland,100,100,2.84011220196353,0.125,1330.81390145457,1.11593304401736,0,0,82.6926993929673,60.4229607250755,23.588785046729,37.2093023255814,19.7885196374622,4.89614243323442,14.1308411214953,28.7009063444109,22.583081570997,25.317875841436,18.9048760991207,0.6797583081571,31.2404936268522,2017,27728798.0123291,23997.4706863443
522,37059080600,Census Tract 806,52517692,310473,+35.9269992,-80.5710860,520,37059080600,Davie,98.7098472880463,98.7098472880463,95.260663507109,0.2,69.1178508051775,7.55528255528256,0,1.29015271195366,93.1644485923796,59.9857346647646,13.9721627408994,21.3114754098361,27.1041369472183,1.78791615289766,20.9850107066381,25.0356633380884,20.6847360912981,15.4057771664374,15.9714599341383,1.56918687589158,28.8526041094594,2017,568569853.214478,126503.85245774
523,37051001000,Census Tract 10,3567123,35668,+35.0831932,-78.9110510,408,37051001000,Cumberland,100,100,20.8287495416208,0.1,861.84693721682,16.3157894736842,0,0,86.4696423909701,48.6099410278012,38.7495705942975,13.3627829928216,19.2080876158382,2.80210157618214,17.8289247681209,32.5189553496209,26.7902274641955,44.2379182156134,22.911787665886,0,21.354726703033,2017,38770422.5674438,31536.8321574601
524,37051001100,Census Tract 11,4313407,42513,+35.0894671,-78.8958375,409,37051001100,Cumberland,100,100,0,0.08,790.192860968924,1.53846153846154,0,0,81.3922072696129,53.0395136778115,33.6426914153132,22.8237332178432,31.5349544072948,9.3899931459904,20.8816705336427,29.7112462006079,23.2522796352584,30.7803468208093,17.9958149267612,0.60790273556231,32.7452540005425,2017,46874939.9344482,33692.8354309305
525,37051001603,Census Tract 16.03,7676268,123694,+35.0010221,-78.9229533,414,37051001603,Cumberland,100,100,4.32862190812721,0.125,467.637434508421,1.58328055731476,0,0,81.788355240038,69.4083694083694,27.5678417448643,12.8193635141192,46.3924963924964,2.67201068804275,10.1952827796094,20.0577200577201,15.1515151515152,27.0606137458788,16.4797913950456,1.01010101010101,39.7678524675296,2017,83938045.5050049,52872.0741132025
526,37051001604,Census Tract 16.04,7542087,1547,+34.9927790,-78.9134195,415,37051001604,Cumberland,100,100,9.81142028221021,0.125,962.616460912882,9.0417064629099,0,0,84.2964737599099,71.9323497661029,29.0574242230464,20.3151986183074,44.4404462036704,1.85356811862836,8.67118557360276,16.9125584742713,12.3065851025549,18.9936123060879,17.5087814104296,0.935588341129903,43.13753319376,2017,81179607.7937622,41978.6011293119
527,37051001800,Census Tract 18,3984603,0,+35.0352611,-78.9412608,417,37051001800,Cumberland,100,100,1.88758389261745,0.125,692.898595459902,0.838926174496644,0,0,81.6797334767669,62.1013133208255,24.2014742014742,17.1893147502904,24.577861163227,4.97131931166348,17.977067977068,21.7636022514071,16.0412757973734,20.1154163231657,22.3738626964433,4.8780487804878,29.0166305320511,2017,42879446.6806641,33204.9752463708
528,37051001901,Census Tract 19.01,3568686,8470,+34.9983969,-78.9664092,418,37051001901,Cumberland,100,100,0,0.08,631.40594603536,0,0,0,80.9340846664523,57.2413793103448,24.7933884297521,14.7164393395549,25.7471264367816,1.91441441441441,12.2994652406417,26.3218390804598,21.7241379310345,23.0131643100926,19.4105691056911,2.41379310344828,28.5392795755099,2017,38494972.5892944,32830.381325604
529,37051001902,Census Tract 19.02,3851396,97058,+35.0242949,-78.9569863,419,37051001902,Cumberland,100,100,0.428483982860641,0.125,1236.01817933548,0,0,0,82.0994079509397,64.4722524483134,30.625,15.3275250080671,29.7062023939064,2.11800302571861,14.2291666666667,16.8661588683351,12.2959738846572,23.0439442658092,18.4055761272054,1.36017410228509,35.8041890874489,2017,42490452.8066406,35603.8410864003
530,37051001903,Census Tract 19.03,4242643,0,+35.0253923,-78.9682655,420,37051001903,Cumberland,100,100,10.5428443248093,0.08,1040.23378640465,1.38751238850347,0,0,82.9636079628904,63.3802816901408,27.2794846382557,12.3177842565598,25.7042253521127,3.27966607036374,14.5688800792864,23.5328638497653,14.5539906103286,22.4868388067185,26.0736975857687,1.23239436619718,29.8871097895499,2017,45656308.3276367,40356.379004014
531,37051002100,Census Tract 21,5860833,141171,+35.0714297,-78.9369374,423,37051002100,Cumberland,100,100,13.0591144077321,0.125,812.787823756596,5.57603686635945,0,0,83.931302722911,59.71692977681,27.0780856423174,38.0208333333333,21.012520413718,4.18980312973246,15.0629722921914,24.4964616222101,13.6091453456723,17.4811083123426,14.7461724415794,6.42351660315732,33.8702379527399,2017,64588897.3134155,35125.4959953687
532,37051002001,Census Tract 20.01,5751089,81941,+35.0691784,-78.9639673,421,37051002001,Cumberland,100,100,25.9130434782609,0.1,584.407660059427,0.651465798045603,0,0,84.2078440367016,70.4334365325077,43.3704635285663,24.320987654321,28.7151702786378,2.60648442466624,9.70176068990298,17.4922600619195,8.12693498452012,16.097736255839,13.5310849248273,2.86377708978328,44.6378592949831,2017,62770592.9440308,32504.8645841424
533,37051003314,Census Tract 33.14,7296061,191596,+35.0472473,-79.0485159,454,37051003314,Cumberland,100,100,24.0474875759249,0.1,896.076044856085,6.16754617414248,0,0,85.2820942789995,73.8132911392405,31.3468063136156,21.5131737974378,35.8386075949367,3.54652925128827,6.52013571323204,12.4208860759494,5.69620253164557,21.2193308550186,17.0952380952381,3.16455696202532,44.2690909466202,2017,80576611.6203003,36274.5865954408
534,37051002002,Census Tract 20.02,3591635,0,+35.0504815,-78.9629127,422,37051002002,Cumberland,100,100,6.64445315562524,0.125,1573.47665224609,0,0,0,83.294767125705,64.711274060495,35.3306953080837,18.625678119349,25.9853345554537,3.68377483443709,13.9815338232523,22.2731439046746,11.7323556370302,20.185746777862,17.2996619606284,1.74152153987168,37.1968535733059,2017,38650433.5216675,24492.646798929
535,37051003401,Census Tract 34.01,11642915,48552,+35.1740340,-79.0069250,455,37051003401,Cumberland,100,100,0,0.0441176470588235,192.217439442265,6.64556962025316,0,0,81.1629252610939,90.1734104046243,53.6998514115899,32.8099173553719,67.8612716763006,2.01384518565135,0.178306092124814,0.578034682080925,0,9.85714285714286,6.45013723696249,3.23699421965318,69.7253276116597,2017,125813571.729187,64677.9483351966
536,37051003408,Census Tract 34.08,8907449,0,+35.1352263,-78.9638524,460,37051003408,Cumberland,100,100,5.54732161761592,0.0833333333333333,498.880779428487,8.78618588115795,0,0,82.8431724029682,86.4139941690962,53.299293008641,25.3194510175106,60.8163265306122,2.96038310840226,0,3.03206997084548,0,8.56365159128978,4.44188058840496,4.1399416909621,67.3947966889884,2017,95854564.4324951,47570.91922421
537,37051002200,Census Tract 22,5218425,46276,+35.0963021,-78.9647578,424,37051002200,Cumberland,100,100,0,0.125,378.201429997826,11.7088607594937,0,0,82.7656184514458,53.8764783180026,40.4941660947152,23.4664070107108,17.7398160315375,4.19161676646707,9.67741935483871,29.8291721419185,19.7109067017083,20.3308063404549,22.6289517470882,6.04467805519054,29.4105212846245,2017,56654489.631897,33112.4630987483
538,37051002300,Census Tract 23,6992493,206483,+35.1012348,-78.9459280,425,37051002300,Cumberland,100,100,11.8573961000591,0.125,735.488038739185,1.44687887556842,0,0,83.025619422781,62.0030196275793,29.6916890080429,23.2085561497326,24.861600402617,4.70284237726098,10.9249329758713,23.5530951182687,11.9275289380976,30.5630026809651,14.4441822043899,2.01308505284348,36.1835726905074,2017,77469600.6850586,39891.4139684615
539,37051002501,Census Tract 25.01,7639159,73610,+35.1157425,-78.8978766,428,37051002501,Cumberland,100,100,8.6893268086232,0.107692307692308,1040.2486611864,5.05714285714286,0,0,83.5141537181496,79.504724666015,23.6225624918204,32.3182337266844,31.0198761811665,2.64162019371881,14.8540766915325,9.35158031932225,7.52688172043011,14.2649391856161,18.1431122098613,0.488758553274682,43.2917043628071,2017,82998505.3412476,42602.319706387
540,37051003001,Census Tract 30.01,95267942,632371,+34.9035703,-78.8921560,436,37051003001,Cumberland,100,100,30.0556586270872,0.1,118.256442658353,12.8890745769793,0,0,86.0297338412147,75.7339449541284,19.3533558075391,21.6239526860522,42.1788990825688,4.19450631031923,8.51210542445602,12.9587155963303,10.2293577981651,9.70412386938525,14.9646348247636,2.82110091743119,45.433428534077,2017,1032033855.98279,153962.357610379
541,37051003103,Census Tract 31.03,9537302,96093,+34.9619383,-78.9848678,439,37051003103,Cumberland,100,100,18.1019016864011,0.125,567.346837130772,7.44292237442922,0,0,84.5029083432005,77.7832756061356,19.9667221297837,21.5827338129496,36.9619000494805,3.78619153674833,8.06063967461638,10.8857001484414,7.91687283523008,13.8587971610011,13.5306553911205,1.43493320138545,46.0373597800085,2017,103668785.14209,52700.1606675592
542,37051003104,Census Tract 31.04,21215916,19183,+34.9340937,-78.9513522,440,37051003104,Cumberland,100,100,3.126834997064,0.125,278.548778836393,1.67664670658683,0,0,81.4061593417952,61.7947578853843,27.385581812743,15.5138339920949,41.9369169258107,5.02000727537286,9.46754412204607,23.4562416703687,17.3700577521102,18.8418841884188,19.5282585388268,0.488671701466015,39.1777855543633,2017,228520252.749939,78100.7650793919
543,37051003313,Census Tract 33.13,6468761,6430,+35.0482482,-79.0742865,453,37051003313,Cumberland,100,100,19.5476278043398,0.125,917.921821342438,17.9166666666667,0,0,86.8156924712955,81.7824377457405,29.262956379051,29.1348286911511,51.1577107907383,2.96143250688705,4.15698071926706,6.64045434687637,2.09698558322412,11.2971859986273,13.1923764145325,3.40760157273919,54.5225739480913,2017,69681243.6656494,36605.491898247
544,37051003800,Census Tract 38,10668830,121468,+35.0603197,-78.8744556,464,37051003800,Cumberland,100,100,1.10513739545998,0.125,221.061265383948,3.74045801526718,0,0,81.4165169366666,36.7727771679473,32.9930852815278,8.85341074020319,32.05268935236,2.57452574525745,9.81231478432664,42.4807903402854,32.1624588364435,39.0067911714771,21.077383497221,1.7563117453348,21.0065153060121,2017,116117093.401306,68130.4786435174
545,37051003302,Census Tract 33.02,5378156,54312,+35.0512889,-78.9930864,445,37051003302,Cumberland,100,100,6.27574034124338,0.107142857142857,1404.49755912145,9.67741935483871,0,0,84.4468036323249,64.9845520082389,32.1679413141876,26.1898636480576,26.3645726055613,5.45454545454545,10.4260964570002,16.3748712667353,11.1568829385513,21.3527022805373,22.4243426492476,2.09406110538963,38.2891983303041,2017,58460161.2651978,33539.0314610902
546,37051003304,Census Tract 33.04,5153415,55482,+35.0922341,-78.9809472,446,37051003304,Cumberland,100,100,0,0.125,1585.63021889411,4.03768506056528,0,0,83.1605667103413,69.2234548335975,33.8004246284501,30.499001996008,23.1061806656101,2.53731343283582,17.9476291578202,14.9286846275753,10.9350237717908,13.5828725365093,19.7590361445783,5.54675118858954,35.8377628000174,2017,56054043.9494629,37207.7053023396
547,37051003311,Census Tract 33.11,1264028,0,+35.0615118,-79.0052573,451,37051003311,Cumberland,100,100,61.4632379572619,0.125,3015.17944079794,1.59253157605711,0,0,92.03429913633,66.2822252374491,56.2353858144973,24.1317365269461,21.370420624152,0.432098765432099,4.94933749025721,14.1791044776119,6.30936227951153,15.696993361968,14.4359464627151,3.66350067842605,45.4444485885483,2017,13602522.7576294,26392.6471483931
548,37051003403,Census Tract 34.03,2930391,0,+35.1410519,-79.0175892,456,37051003403,Cumberland,100,100,4.74472807991121,0.125,886.690869613089,6.51974288337925,0,0,83.1868634900017,82.8543111992071,62.6324092855533,21.2820512820513,71.2586719524281,3.78628523348759,0,3.86521308225966,1.18929633300297,9.85696517412935,2.79918864097363,1.58572844400396,72.5961567240565,2017,31534451.0357666,23851.1392127279
549,37051003405,Census Tract 34.05,2765768,0,+35.1314119,-79.0085229,457,37051003405,Cumberland,100,100,0,0.341333333333333,598.168014634723,2.40793201133144,0,0,83.0378425204699,73.1012658227848,59.8749348619072,23.4401349072513,52.6898734177215,8.84749708963912,0,1.58227848101266,0.949367088607595,15.0408719346049,2.99177262528048,0.632911392405063,69.6675549793848,2017,29762947.2887573,29530.5009989514
550,37051003406,Census Tract 34.06,5933658,0,+35.1480361,-78.9918204,458,37051003406,Cumberland,100,100,4.92449113591596,0.0372340425531915,131.514055512973,2.42587601078167,0,0,80.9509470735059,89.3687707641196,55.8246073298429,53.8461538461538,55.1495016611296,4.40251572327044,0.130890052356021,1.66112956810631,0,8.63387978142076,3.51145038167939,0,74.0613641729887,2017,63853055.2615967,33672.1460097788
551,37053110101,Census Tract 1101.01,68926791,112805062,+36.3312060,-75.8512027,465,37053110101,Currituck,91.9506889050036,75.1994198694706,2.46555474981871,0.0833333333333333,14.4226555771987,2.82062582635522,1.01522842639594,23.7853517041334,73.6988096306622,76.5625,9.33852140077821,53.7313432835821,9.11458333333333,7.55813953488372,36.9649805447471,9.375,5.46875,4.88126649076517,5.70687418936446,0,41.1141331821421,2017,1956411912.10718,272238.510149465
552,37053110102,Census Tract 1101.02,44286994,47037854,+36.5059811,-75.9583353,466,37053110102,Currituck,97.0420932878271,97.0420932878271,0,0.1,34.712890131821,3.00429184549356,2.90102389078498,0.0568828213879408,76.88451193638,59.0301003344482,21.6198563030699,19.7260273972603,27.4247491638796,3.95256916996047,11.2344872632266,27.0903010033445,23.0769230769231,10.5813193990856,24.5729303547963,0,31.870274137653,2017,983232698.80542,129815.067890997
553,37053110200,Census Tract 1102,195096356,12288087,+36.5049830,-76.1557100,467,37053110200,Currituck,94.4,94.2915254237288,12.4610169491525,0.125,34.8950497778299,8.90218156228008,2.08813559322034,3.60677966101695,79.4174586930222,73.0255627623045,18.2167352537723,30.1323849041691,34.79587943533,2.81914893617021,12.0850480109739,13.3536818008394,6.25715375810759,6.43347050754458,12.1270986540863,0,46.5582763183715,2017,2232758521.27246,255927.029639823
554,37055970102,Census Tract 9701.02,20706412,37440535,+36.0328508,-75.7847077,473,37055970102,Dare,100,100,0,0.0666666666666667,189.591328176149,3.41095441128239,0,0,80.79585741749,85.1583113456464,15.834312573443,35.8294930875576,28.2981530343008,4.9645390070922,18.3901292596945,8.24538258575198,7.32189973614776,4.21331761932823,11.9132501485443,0.593667546174142,46.9918344897452,2017,625849183.256348,124277.058606036
555,37055970300,Census Tract 9703,17049522,58173304,+36.0154635,-75.7179270,475,37055970300,Dare,99.862700228833,99.862700228833,0.549199084668192,0.125,431.120145821388,3.57424960505529,0.137299771167048,0,81.4230700393316,77.8012684989429,17.5801749271137,24.2882387590811,26.7089499647639,7.07718027305656,14.1836734693878,10.9584214235377,4.72163495419309,11.7492711370262,11.2244897959184,2.50176180408739,44.9404871556584,2017,809621631.935791,144541.899911869
556,37055970602,Census Tract 9706.02,28553873,58975808,+35.8401870,-75.6416574,480,37055970602,Dare,100,100,0,0.0666666666666667,69.8109728668472,3.00333704115684,0,0,80.5703322746027,63.1168831168831,21.9185722253207,15.9677419354839,34.8051948051948,1.29449838187702,14.3892916899052,20.5194805194805,11.2987012987013,4.29447852760736,19.9107640825432,2.33766233766234,36.544061251237,2017,942017622.916504,172021.411696154
557,37055970601,Census Tract 9706.01,21275752,41288654,+35.9241670,-75.7032297,479,37055970601,Dare,100,99.9521759923482,0,0.125,353.970629174085,1.07217573221757,0,0.0478240076518412,81.0269264881738,74.312242090784,16.7596965793617,25.66653402308,25.4814305364512,4.33596118859915,16.9028195219694,14.0646492434663,12.92984869326,8.53094274146906,19.3385326400924,1.75378266850069,37.4827922581057,2017,673354607.216064,109276.672135415
558,37057060101,Census Tract 601.01,11410225,0,+35.9845736,-80.0588737,481,37057060101,Davidson,100,100,73.5709244883557,1,572.612559787354,3.97607318789585,0,0,96.4957193935281,76.7636508569151,21.0852453525373,31.6318434276646,41.2514946193703,4.66592011944755,12.9794004354379,9.68513351933041,10.1634117178159,9.42505479683021,12.9459052085078,2.98923874053408,47.0809090116607,2017,122806907.472412,54774.2089372675
559,37057061703,Census Tract 617.03,38272258,0,+35.7780658,-80.3767925,507,37057061703,Davidson,99.4366831906264,16.4263181613339,16.4263181613339,0.12,109.181286784627,3.37837837837838,0.360522757999099,0,74.9175067108497,67.4721189591078,23.8650562265723,12.7605001603078,37.2366790582404,5.96180717279926,14.1607663473553,17.7199504337051,15.0557620817844,19.7896950578339,16.9720949604332,0,39.5904070999882,2017,411887286.164917,89047.2160478259
560,37057060201,Census Tract 602.01,45991972,689278,+35.9664541,-80.1744860,483,37057060201,Davidson,100,100,26.3698630136986,0.2,109.812107908562,1.14014251781473,0,0,84.3794643732436,78.6153846153846,18.6012828470929,24.375,26.2564102564103,2.83860502838605,19.4909993792675,14.5128205128205,12.4615384615385,7.63500931098697,16.1597351541486,0,39.3182599757397,2017,502419168.777466,113372.189450176
561,37057060301,Census Tract 603.01,19943027,0,+35.9658793,-80.2738463,486,37057060301,Davidson,100,100,70.5664488017429,0.2,241.656219961988,2.88362512873326,0,0,90.1177604202047,77.377753895755,16.6772352568167,29.2363857620931,33.9602364320258,5.46567555749891,16.7829211583175,14.1321869962386,7.57657173562601,8.17583351029943,8.94102726696259,0.644814615797958,46.7020657240366,2017,214642705.402954,62993.1487357719
562,37057061803,Census Tract 618.03,39322550,192144,+35.7624153,-80.2846798,509,37057061803,Davidson,99.9719966395968,99.8039764771773,0,0.08,91.087234733994,0.74424898511502,0.0280033604032484,0.16802016241949,80.2559628261915,62.1836587129429,23.9471511147812,15.7044812272911,28.8503253796095,0.69620253164557,16.9832094687586,28.0549530007231,15.9797541576283,15.6716417910448,16.8601437258154,3.18148951554591,30.6142475740335,2017,425256173.904419,101055.182686335
563,37057061701,Census Tract 617.01,34853455,32120,+35.8028157,-80.3241409,505,37057061701,Davidson,99.5347896440129,54.4296116504854,2.64967637540453,0.12,138.823377788448,3.61097737120847,0.0202265372168285,0.182038834951456,77.1836286639823,66.3276231263383,19.7820275550072,18.3044881196832,33.5653104925054,2.32766338406446,18.568784700802,18.7366167023555,15.7387580299786,10.016835016835,13.2309633992427,0.749464668094218,37.6600122347122,2017,375443130.333984,96810.1178566212
564,37057061901,Census Tract 619.01,57724308,38446,+35.7995618,-80.1255576,511,37057061901,Davidson,100,100,5.01954652071931,0.1,93.0498423263951,3.28565906455354,0,0,81.4716123525162,66.2656400384985,16.2942423748165,8.50133592421666,41.0972088546679,4.12735849056604,14.7447398466808,23.051010587103,23.8209817131858,15.98106431603,18.6487812857844,0,34.3657293977897,2017,621649763.16394,143197.918023239
565,37057061802,Census Tract 618.02,78858722,2746023,+35.7383250,-80.2075465,508,37057061802,Davidson,100,99.3437363278402,0,0.04,89.3115869868228,1.36334812935954,0,0,80.0950779208405,72.3795513056271,22.9378381945361,15.2445060384082,39.0216991541008,2.4436686766106,14.7023888082355,17.5064361897757,17.2122103714601,16.0618996798292,18.8729048436056,0,38.1626790701831,2017,878220824.161499,154403.388797519
566,37059080200,Census Tract 802,97518623,1591613,+36.0132389,-80.5213489,516,37059080200,Davie,99.7579594116552,99.7579594116552,99.2180227145783,0.2,60.2524309045148,0.476190476190476,0.242040588344815,0,92.5951449622682,64.9978041282389,13.9488481770361,18.8883299798793,31.7962231005709,5.09835407466881,20.4607291855614,20.0263504611331,15.6346069389548,8.21694177398875,14.3479049519318,5.84101888449715,33.6356410698628,2017,1066726478.94141,167216.381631305
567,37059080500,Census Tract 805,32878268,187389,+35.9027647,-80.5306771,519,37059080500,Davie,100,100,84.5558992487848,0.08,140.927093692193,0,0,0,90.3851965952791,66.4429530201342,20.1701597841876,15.6603773584906,35.5145413870246,2.75188637372392,15.272878190496,20.4697986577181,15.6040268456376,19.3948308468166,16.4031203879401,1.78970917225951,35.2091224654935,2017,355869411.784424,96547.8196232969
568,37061090501,Census Tract 905.01,208014466,869427,+34.9805688,-77.7711890,526,37061090501,Duplin,97.6665479159245,96.615603847524,0,0.125,25.7991340078047,8.21812596006144,0.748129675810474,2.63626647666548,80.0076086251956,58.3091787439614,20.3685422836459,11.7707267144319,36.9082125603865,4.27764326069411,13.5570911484041,31.0628019323672,23.5265700483092,22.0473745237701,21.3068651778329,1.59420289855072,29.5785185409621,2017,2247876804.25079,221734.927027321
569,37061090502,Census Tract 905.02,141871696,503216,+34.8835348,-77.7483582,527,37061090502,Duplin,98.5013915649754,98.5013915649754,0,0.125,32.5679434913353,2.79598077763215,0.128452151573539,1.37015628345108,80.2657778004735,45.5611390284757,16.9655172413793,13.1978057437883,26.856504745952,3.34277620396601,17.5172413793103,38.0234505862647,25.8514796203238,24.1283768182868,22,6.36515912897822,18.2815034400716,2017,1532176241.11743,230184.045309641
570,37061090802,Census Tract 908.02,196717981,989080,+34.7951270,-78.0839137,532,37061090802,Duplin,48.8034671188996,41.7373280572828,4.29621254946297,0.0888888888888889,25.2611671920104,0.565955594253374,4.44695684944413,49.8021481062747,58.6911160754264,33.0920372285419,23.2879268520246,10.5651803464925,33.0403309203723,1.55077538769385,16.4396342601232,47.3629782833506,28.6970010341262,24.6286896033089,20.7181801090431,6.2047569803516,16.5791999137715,2017,2127689509.28241,245413.674558783
571,37063000301,Census Tract 3.01,1427856,0,+36.0173789,-78.9120187,536,37063000301,Durham,100,100,97.534833869239,0.0833333333333333,2171.56093072332,0,0,0,94.6807189860085,64.2123287671233,37.8151260504202,35.3125,21.4041095890411,3.85714285714286,9.62566844919786,16.4383561643836,9.58904109589041,23.3128834355828,14.6855828220859,8.39041095890411,37.8184142737164,2017,15368062.7215576,20547.0741226856
572,37063000402,Census Tract 4.02,1432187,0,+36.0124829,-78.9281202,539,37063000402,Durham,100,100,62.4836029733275,0.0833333333333333,2018.19078651466,17.6157934700076,0,0,93.0938594717584,89.7849462365591,60.0573339703774,83.3333333333333,10.0358422939068,12.0491803278689,5.49450549450549,4.12186379928315,1.16487455197133,19.9713330148113,6.25895843287148,0,67.0965738620353,2017,15414670.4974365,25352.8045777615
573,37063000500,Census Tract 5,2239844,0,+35.9982089,-78.9213449,540,37063000500,Durham,100,100,0,0.0833333333333333,1806.17911337501,7.02054794520548,0,0,83.6504780169575,56.6581306017926,47.673860911271,38.7870855148342,25.8002560819462,4.51650260567458,8.44124700239808,22.9193341869398,15.3649167733675,43.1039365618805,9.37342091965639,6.33802816901408,38.0510028552797,2017,24107365.541626,31757.4008020442
574,37063000700,Census Tract 7,3368056,0,+35.9827300,-78.9144489,542,37063000700,Durham,100,100,19.8504027617952,0.0833333333333333,1359.12540064165,6.7403896787783,0,0,85.3797364704369,71.7963066592054,20.4806408544726,62.4092888243832,25.7974258533856,8.26161790017212,12.7636849132176,17.0677112479015,12.1432568550644,15.8611481975968,16.4218958611482,0,45.9458956091865,2017,36250044.9273682,34446.4604115262
575,37063000900,Census Tract 9,1025538,0,+35.9999570,-78.8860285,543,37063000900,Durham,100,100,0,0.0833333333333333,1820.8779463078,0,0,0,82.5506982433773,28.2940360610264,32.4324324324324,10.6351550960118,39.8058252427184,0,10.3840682788051,39.9445214979196,29.5423023578363,34.8470363288719,17.1645329540066,19.2787794729542,12.9636010448825,2017,11037857.7052002,15892.337103323
576,37063001301,Census Tract 13.01,747644,757,+35.9800040,-78.8991045,547,37063001301,Durham,100,100,0,0.0833333333333333,1848.6152317268,5.04322766570605,0,0,83.3920516385214,39.7312859884837,28.2514450867052,16.3793103448276,35.5086372360845,3.3210332103321,8.74277456647399,38.3877159309021,27.447216890595,31.864161849711,18.2803468208093,2.30326295585413,26.6177566916376,2017,8054981.83679199,16093.2745128224
577,37063001303,Census Tract 13.03,1525503,0,+35.9728380,-78.9012836,548,37063001303,Durham,100,100,0,0.0833333333333333,1230.35541215792,1.43805309734513,0,0,81.9885987593048,46.0674157303371,63.713658804169,21.6049382716049,28.9325842696629,12.992398064962,7.3779484366429,28.7921348314607,23.1741573033708,23.9104829210836,10.0387168141593,0,48.0244002025897,2017,16418740.4851074,19465.6998740978
